,sales,order_id,order_date,customer_id,segment,category,sub_category,quantity,profit
3392,122.94,CA-2015-111094,2015-07-09,CB-12535,Corporate,Office Supplies,Binders,3,59.0112
3393,122.94,CA-2014-163223,2014-03-21,KH-16690,Corporate,Office Supplies,Binders,3,59.0112
3394,122.94,CA-2014-131800,2014-12-30,AJ-10960,Consumer,Office Supplies,Appliances,3,30.735
3395,122.92,US-2016-127971,2016-11-20,DW-13195,Corporate,Technology,Phones,7,46.095
3396,122.91,CA-2015-100146,2015-05-14,CB-12535,Corporate,Furniture,Furnishings,3,34.4148
3397,122.71,CA-2017-108553,2017-04-23,SK-19990,Consumer,Office Supplies,Supplies,7,36.813
3398,122.688,CA-2016-165330,2016-12-11,WB-21850,Consumer,Office Supplies,Binders,9,39.8736
3399,122.48,CA-2014-136567,2014-12-20,PS-19045,Home Office,Office Supplies,Storage,2,0.0
3400,122.382,CA-2016-143714,2016-05-23,CC-12370,Consumer,Technology,Phones,3,-24.4764
3401,122.382,US-2017-166324,2017-04-20,BE-11455,Home Office,Technology,Phones,3,-24.4764
3402,122.352,CA-2014-157882,2014-10-03,AR-10405,Corporate,Furniture,Chairs,3,13.7646
3403,122.352,CA-2014-145317,2014-03-18,SM-20320,Home Office,Furniture,Furnishings,3,15.294
3404,122.352,CA-2014-140403,2014-10-10,TN-21040,Home Office,Furniture,Chairs,3,13.7646
3405,122.352,CA-2016-122448,2016-06-09,DB-13210,Consumer,Furniture,Chairs,3,13.7646
3406,122.328,US-2016-123470,2016-08-15,ME-17725,Consumer,Office Supplies,Appliances,3,12.2328
3407,122.328,CA-2017-128944,2017-06-19,KH-16330,Corporate,Technology,Accessories,9,1.5291
3408,122.136,US-2017-101784,2017-07-06,PO-18850,Consumer,Furniture,Chairs,3,-13.7403
3409,122.12,CA-2016-141082,2016-12-09,FM-14380,Consumer,Office Supplies,Labels,4,56.1752
3410,122.12,CA-2016-140501,2016-06-23,IM-15070,Consumer,Office Supplies,Labels,4,56.1752
3411,122.12,CA-2017-144498,2017-05-06,MB-18085,Consumer,Office Supplies,Labels,5,39.689
3412,121.96,CA-2015-158421,2015-09-21,GB-14575,Consumer,Office Supplies,Envelopes,2,57.3212
3413,121.96,CA-2016-154767,2016-06-28,BP-11155,Consumer,Furniture,Chairs,2,20.7332
3414,121.94,CA-2017-108553,2017-04-23,SK-19990,Consumer,Office Supplies,Appliances,2,35.3626
3415,121.792,CA-2014-142587,2014-10-21,TB-21520,Consumer,Office Supplies,Appliances,4,13.7016
3416,121.792,US-2015-110569,2015-05-23,EB-13870,Consumer,Office Supplies,Appliances,4,13.7016
3417,121.78,CA-2016-162159,2016-09-16,CR-12625,Home Office,Furniture,Chairs,2,30.445
3418,121.68,CA-2017-147942,2017-04-01,MS-17365,Consumer,Office Supplies,Binders,13,38.025
3419,121.6,CA-2016-124352,2016-10-15,CD-12790,Home Office,Office Supplies,Binders,4,55.936
3420,121.6,CA-2017-110842,2017-11-11,GA-14725,Consumer,Office Supplies,Binders,5,39.52
3421,121.536,CA-2017-110940,2017-07-23,AZ-10750,Consumer,Office Supplies,Art,4,15.192
3422,121.376,CA-2014-151708,2014-08-08,MB-17305,Consumer,Furniture,Furnishings,4,-3.0344
3423,121.3,CA-2017-143063,2017-08-10,IL-15100,Consumer,Furniture,Furnishings,2,25.473
3424,121.104,CA-2015-120341,2015-09-26,SF-20200,Consumer,Office Supplies,Binders,6,-100.92
3425,121.104,CA-2016-104969,2016-04-08,EH-14125,Home Office,Office Supplies,Binders,6,-100.92
3426,121.104,CA-2015-136147,2015-11-13,FM-14380,Consumer,Office Supplies,Binders,6,-100.92
3427,120.98,CA-2016-152688,2016-10-17,NR-18550,Consumer,Furniture,Bookcases,1,12.098
3428,120.96,CA-2017-119284,2017-06-15,TS-21205,Corporate,Furniture,Tables,2,-28.224
3429,120.784,CA-2017-112725,2017-01-30,EH-14125,Home Office,Furniture,Chairs,1,-13.5882
3430,120.784,CA-2016-157707,2016-10-10,CC-12610,Corporate,Furniture,Chairs,1,13.5882
3431,120.768,US-2014-139640,2014-11-07,TB-21595,Consumer,Office Supplies,Art,4,9.0576
3432,120.712,CA-2014-102295,2014-11-24,EH-13990,Consumer,Furniture,Chairs,1,-18.1068
3433,120.666,CA-2015-126137,2015-10-03,BS-11755,Consumer,Furniture,Bookcases,2,18.4548
3434,120.666,CA-2016-163972,2016-10-17,MG-17890,Home Office,Furniture,Bookcases,2,21.294
3435,120.576,CA-2017-163097,2017-08-27,SF-20200,Consumer,Furniture,Furnishings,8,33.1584
3436,120.33,US-2015-104185,2015-09-03,JB-15400,Corporate,Office Supplies,Storage,1,31.2858
3437,120.15,CA-2015-143490,2015-12-06,NP-18325,Consumer,Office Supplies,Art,9,33.642
3438,120.0,CA-2017-120168,2017-05-25,TB-21625,Consumer,Technology,Accessories,8,13.2
3439,120.0,CA-2017-105620,2017-12-25,JH-15430,Consumer,Technology,Machines,2,-7.2
3440,120.0,US-2016-123610,2016-05-12,VM-21835,Consumer,Technology,Accessories,6,46.8
3441,119.98,CA-2017-140585,2017-12-18,RA-19915,Consumer,Technology,Accessories,2,57.5904
3442,119.98,CA-2015-158491,2015-06-04,BP-11155,Consumer,Technology,Accessories,2,35.994
3443,119.976,CA-2016-144554,2016-11-07,DM-13345,Corporate,Technology,Accessories,3,22.4955
3444,119.976,US-2016-162677,2016-03-26,DB-13210,Consumer,Technology,Accessories,3,-17.9964
3445,119.976,CA-2014-124394,2014-10-17,TB-21520,Consumer,Technology,Accessories,3,-17.9964
3446,119.96,CA-2014-112158,2014-12-02,DP-13165,Consumer,Technology,Accessories,4,52.7824
3447,119.96,CA-2017-132521,2017-09-23,DW-13540,Consumer,Office Supplies,Appliances,2,33.5888
3448,119.96,US-2017-121251,2017-03-26,GM-14440,Consumer,Technology,Phones,4,33.5888
3449,119.96,CA-2017-162572,2017-09-25,RB-19360,Consumer,Technology,Accessories,5,35.988
3450,119.96,CA-2015-103205,2015-12-08,JJ-15760,Home Office,Technology,Phones,5,11.996
3451,119.96,CA-2016-165330,2016-12-11,WB-21850,Consumer,Technology,Accessories,4,25.1916
3452,119.96,CA-2017-118864,2017-06-15,KH-16690,Corporate,Technology,Phones,1,7.4975
3453,119.94,CA-2017-138611,2017-11-14,CK-12595,Consumer,Technology,Phones,10,15.992
3454,119.94,US-2017-118598,2017-11-16,CM-12190,Consumer,Technology,Phones,6,5.997
3455,119.94,CA-2017-157448,2017-11-16,LC-16885,Consumer,Furniture,Furnishings,3,23.988
3456,119.904,CA-2015-124800,2015-09-26,RW-19540,Corporate,Office Supplies,Storage,6,-1.4988
3457,119.9,CA-2015-154886,2015-11-08,SW-20455,Consumer,Technology,Accessories,2,43.164
3458,119.85,CA-2015-146255,2015-03-07,EM-14140,Home Office,Technology,Accessories,3,52.734
3459,119.833,CA-2017-140585,2017-12-18,RA-19915,Consumer,Furniture,Bookcases,1,-12.6882
3460,119.833,CA-2014-113271,2014-07-09,DS-13030,Home Office,Furniture,Bookcases,1,7.049
3461,119.8,US-2016-135720,2016-12-11,FM-14380,Consumer,Technology,Accessories,5,29.95
3462,119.8,CA-2014-106803,2014-12-29,DC-13285,Consumer,Technology,Accessories,4,47.92
3463,119.8,CA-2014-132864,2014-12-02,KN-16390,Corporate,Technology,Accessories,5,29.95
3464,119.7,CA-2017-140949,2017-03-17,DB-13405,Consumer,Technology,Phones,6,31.122
3465,119.616,CA-2016-126158,2016-07-25,SC-20095,Consumer,Office Supplies,Binders,8,40.3704
3466,119.616,CA-2017-139304,2017-01-29,VG-21790,Consumer,Office Supplies,Binders,8,40.3704
3467,119.56,CA-2015-103772,2015-06-28,MP-17470,Home Office,Office Supplies,Binders,2,54.9976
3468,119.448,CA-2017-110821,2017-08-07,CK-12205,Consumer,Technology,Accessories,3,-13.4379
3469,119.1,US-2016-140158,2016-10-04,DR-12940,Home Office,Office Supplies,Storage,3,34.539
3470,119.04,CA-2017-121083,2017-07-09,JF-15190,Consumer,Office Supplies,Art,6,48.8064
3471,119.04,CA-2015-138954,2015-11-15,MH-17785,Corporate,Office Supplies,Art,6,35.712
3472,119.04,CA-2015-112305,2015-11-20,KB-16405,Home Office,Office Supplies,Art,6,30.9504
3473,119.02,CA-2017-144848,2017-04-04,DS-13030,Home Office,Technology,Phones,2,33.3256
3474,118.99,CA-2016-133550,2016-07-31,KL-16645,Consumer,Technology,Phones,1,33.3172
3475,118.782,CA-2015-161263,2015-04-16,TS-21160,Corporate,Technology,Phones,3,-27.7158
3476,118.782,CA-2016-161907,2016-04-05,JH-16180,Consumer,Technology,Phones,3,-27.7158
3477,118.65,US-2017-110646,2017-10-26,JF-15190,Consumer,Technology,Phones,5,19.775
3478,118.25,CA-2016-149979,2016-09-23,RA-19915,Consumer,Office Supplies,Storage,5,34.2925
3479,118.25,CA-2017-122798,2017-12-28,SV-20935,Consumer,Office Supplies,Storage,5,34.2925
3480,118.16,CA-2017-110821,2017-08-07,CK-12205,Consumer,Office Supplies,Storage,2,-25.109
3481,118.16,US-2014-159611,2014-12-27,KB-16315,Consumer,Office Supplies,Storage,2,-25.109
3482,118.0,CA-2014-142769,2014-09-13,RP-19390,Consumer,Technology,Accessories,2,20.06
3483,117.96,CA-2016-147431,2016-02-02,AB-10105,Consumer,Office Supplies,Storage,2,5.898
3484,117.882,CA-2015-165799,2015-06-29,SG-20470,Consumer,Furniture,Chairs,1,1.3098
3485,117.576,CA-2014-155264,2014-10-19,RP-19270,Corporate,Technology,Phones,3,11.7576
3486,117.488,CA-2017-107125,2017-11-27,BD-11320,Consumer,Office Supplies,Binders,7,41.1208
3487,117.488,CA-2015-168207,2015-11-02,LT-17110,Consumer,Office Supplies,Binders,7,41.1208
3488,117.456,CA-2015-142433,2015-04-20,ES-14020,Consumer,Office Supplies,Paper,3,44.046
3489,117.36,CA-2014-124856,2014-09-29,LD-17005,Consumer,Furniture,Furnishings,4,36.3816
3490,117.144,US-2017-109253,2017-08-21,PR-18880,Consumer,Office Supplies,Binders,9,42.4647
3491,116.98,CA-2017-100230,2017-12-11,AA-10375,Consumer,Technology,Phones,2,29.245
3492,116.832,CA-2017-152856,2017-09-08,RS-19765,Corporate,Technology,Accessories,4,33.5892
3493,116.82,CA-2016-132997,2016-11-07,LW-17215,Consumer,Office Supplies,Storage,3,5.841
3494,116.784,US-2014-118486,2014-04-06,SD-20485,Home Office,Technology,Accessories,2,21.897
3495,116.76,CA-2016-104276,2016-11-27,HF-14995,Consumer,Technology,Phones,1,14.595
3496,116.4,CA-2015-139780,2015-12-31,AH-10690,Corporate,Office Supplies,Binders,8,52.38
3497,116.312,CA-2017-149706,2017-12-11,AS-10285,Corporate,Technology,Accessories,7,23.2624
3498,116.28,CA-2014-143413,2014-05-24,RP-19390,Consumer,Office Supplies,Paper,3,56.9772
3499,116.28,CA-2017-161956,2017-08-27,DR-12880,Corporate,Office Supplies,Paper,3,56.9772
3500,116.28,CA-2015-100685,2015-12-19,SM-20950,Corporate,Office Supplies,Paper,3,56.9772
3501,116.28,CA-2016-109365,2016-11-03,XP-21865,Consumer,Office Supplies,Paper,3,56.9772
3502,116.0,CA-2016-137673,2016-09-05,ML-17395,Corporate,Technology,Accessories,8,29.0
3503,115.96,US-2017-115301,2017-07-29,VG-21790,Consumer,Furniture,Bookcases,2,25.5112
3504,115.96,CA-2017-161340,2017-05-28,AM-10360,Corporate,Furniture,Bookcases,4,-64.9376
3505,115.84,CA-2016-105354,2016-12-02,PW-19030,Corporate,Office Supplies,Binders,8,54.4448
3506,115.44,US-2015-113593,2015-04-18,NC-18415,Consumer,Office Supplies,Storage,3,30.0144
3507,115.36,CA-2014-107755,2014-02-07,CK-12760,Corporate,Technology,Accessories,7,49.6048
3508,115.36,US-2014-157231,2014-04-05,RP-19855,Corporate,Office Supplies,Binders,7,56.5264
3509,115.296,CA-2015-111199,2015-11-13,JK-15730,Consumer,Office Supplies,Paper,3,40.3536
3510,115.296,CA-2017-126354,2017-02-03,SC-20380,Consumer,Office Supplies,Paper,3,40.3536
3511,115.296,CA-2017-136609,2017-08-06,TB-21355,Corporate,Office Supplies,Paper,3,40.3536
3512,115.136,CA-2016-111318,2016-07-23,IL-15100,Consumer,Technology,Phones,8,11.5136
3513,115.02,CA-2016-103730,2016-06-12,SC-20725,Consumer,Office Supplies,Envelopes,9,51.759
3514,114.95,CA-2016-134425,2016-12-08,QJ-19255,Corporate,Technology,Phones,5,2.299
3515,114.95,CA-2017-117401,2017-05-18,PP-18955,Home Office,Technology,Phones,5,2.299
3516,114.95,CA-2016-153836,2016-10-30,EH-13765,Corporate,Office Supplies,Art,5,32.186
3517,114.9,CA-2014-115812,2014-06-09,BH-11710,Consumer,Office Supplies,Appliances,5,34.47
3518,114.9,CA-2017-131625,2017-09-01,BN-11515,Consumer,Furniture,Furnishings,5,39.066
3519,114.848,CA-2017-140508,2017-09-18,PA-19060,Home Office,Office Supplies,Envelopes,4,35.89
3520,114.6,CA-2015-104626,2015-09-01,DR-12940,Home Office,Office Supplies,Binders,5,51.57
3521,114.52,CA-2015-108532,2015-08-29,CC-12100,Home Office,Technology,Accessories,7,11.452
3522,114.46,CA-2016-125206,2016-01-03,LR-16915,Consumer,Office Supplies,Storage,2,28.615
3523,114.288,US-2017-112347,2017-12-02,BS-11380,Corporate,Office Supplies,Storage,1,12.8574
3524,114.2,CA-2015-101707,2015-08-27,PF-19165,Consumer,Office Supplies,Paper,5,52.532
3525,114.2,CA-2014-111500,2014-08-17,DJ-13510,Corporate,Office Supplies,Paper,5,52.532
3526,114.2,CA-2014-151379,2014-12-16,SC-20695,Corporate,Office Supplies,Paper,5,52.532
3527,114.2,CA-2015-137113,2015-12-01,TW-21025,Home Office,Office Supplies,Paper,5,52.532
3528,113.97,US-2014-143231,2014-12-31,GM-14455,Home Office,Technology,Accessories,3,27.3528
3529,113.94,CA-2017-159464,2017-05-18,TB-21355,Corporate,Office Supplies,Binders,6,54.6912
3530,113.94,CA-2016-131205,2016-09-04,AA-10645,Consumer,Office Supplies,Binders,6,54.6912
3531,113.94,CA-2017-164756,2017-09-18,SS-20140,Corporate,Office Supplies,Art,3,34.182
3532,113.92,US-2015-127040,2015-12-06,SG-20605,Consumer,Furniture,Furnishings,4,42.1504
3533,113.92,CA-2015-129322,2015-08-08,DB-13405,Consumer,Office Supplies,Appliances,2,33.0368
3534,113.888,CA-2017-134915,2017-11-12,EM-14140,Home Office,Furniture,Chairs,2,9.9652
3535,113.888,CA-2016-159730,2016-09-17,SJ-20125,Home Office,Furniture,Chairs,2,9.9652
3536,113.888,CA-2016-144092,2016-11-05,LH-17155,Consumer,Furniture,Chairs,2,9.9652
3537,113.82,CA-2015-125234,2015-11-27,SN-20710,Home Office,Office Supplies,Paper,3,53.4954
3538,113.79,CA-2016-126004,2016-12-04,BM-11140,Consumer,Furniture,Furnishings,3,20.4822
3539,113.76,CA-2016-123358,2016-04-10,BT-11680,Consumer,Office Supplies,Appliances,3,44.3664
3540,113.73,CA-2015-158421,2015-09-21,GB-14575,Consumer,Technology,Phones,3,32.9817
3541,113.73,CA-2014-166051,2014-05-31,JK-15625,Consumer,Technology,Phones,3,32.9817
3542,113.6,CA-2016-137337,2016-03-08,GB-14575,Consumer,Furniture,Furnishings,8,44.304
3543,113.568,CA-2017-117457,2017-12-08,KH-16510,Consumer,Furniture,Chairs,2,-18.4548
3544,113.568,CA-2017-134915,2017-11-12,EM-14140,Home Office,Furniture,Furnishings,2,-5.6784
3545,113.568,CA-2017-168102,2017-04-24,CP-12340,Corporate,Office Supplies,Storage,2,-21.294
3546,113.568,CA-2016-113425,2016-11-21,JK-16120,Home Office,Furniture,Bookcases,2,12.7764
3547,113.552,CA-2016-137239,2016-08-22,CR-12730,Consumer,Office Supplies,Appliances,2,8.5164
3548,113.52,CA-2015-123155,2015-03-09,NS-18640,Corporate,Technology,Accessories,5,29.799
3549,113.52,CA-2017-128783,2017-09-07,TG-21640,Consumer,Technology,Accessories,4,46.5432
3550,113.372,CA-2017-156237,2017-09-14,PS-18760,Consumer,Furniture,Chairs,2,-29.1528
3551,113.372,CA-2017-163860,2017-12-28,LO-17170,Corporate,Furniture,Chairs,2,-3.2392
3552,113.328,CA-2015-117415,2015-12-27,SN-20710,Home Office,Office Supplies,Envelopes,9,35.415
3553,113.22,CA-2016-138478,2016-10-21,DP-13390,Home Office,Office Supplies,Art,3,29.4372
3554,113.1,CA-2015-110947,2015-06-09,AG-10765,Home Office,Office Supplies,Binders,3,56.55
3555,112.8,CA-2017-110905,2017-09-10,RW-19690,Consumer,Technology,Accessories,6,6.768
3556,112.776,CA-2016-145261,2016-12-18,AH-10120,Home Office,Technology,Accessories,3,-8.4582
3557,112.648,CA-2014-105270,2014-11-11,AP-10915,Consumer,Furniture,Chairs,1,11.2648
3558,112.12,CA-2017-105914,2017-10-02,PV-18985,Home Office,Office Supplies,Binders,5,42.045
3559,111.984,CA-2015-120103,2015-12-24,MS-17365,Consumer,Technology,Phones,2,11.1984
3560,111.984,CA-2017-127306,2017-01-14,BH-11710,Consumer,Technology,Phones,2,6.999
3561,111.98,CA-2016-166380,2016-05-30,EB-13750,Corporate,Technology,Accessories,2,26.8752
3562,111.96,CA-2016-159345,2016-06-17,IG-15085,Consumer,Office Supplies,Paper,2,54.8604
3563,111.96,CA-2016-127642,2016-05-21,CP-12340,Corporate,Office Supplies,Paper,2,54.8604
3564,111.96,CA-2017-140494,2017-03-10,CM-11815,Corporate,Technology,Accessories,4,21.2724
3565,111.96,CA-2015-136147,2015-11-13,FM-14380,Consumer,Technology,Accessories,5,-1.3995
3566,111.96,CA-2016-113607,2016-10-14,PW-19030,Corporate,Office Supplies,Paper,2,54.8604
3567,111.93,CA-2014-159121,2014-07-26,JO-15145,Corporate,Technology,Accessories,7,34.6983
3568,111.9,CA-2016-153598,2016-12-03,NM-18520,Consumer,Furniture,Furnishings,6,51.474
3569,111.888,CA-2016-144792,2016-04-30,KD-16615,Corporate,Furniture,Furnishings,7,22.3776
3570,111.79,CA-2014-167360,2014-11-24,RB-19435,Consumer,Technology,Accessories,7,43.5981
3571,111.79,CA-2017-141138,2017-11-10,GH-14425,Consumer,Technology,Accessories,7,43.5981
3572,111.672,CA-2016-100671,2016-11-01,CS-12490,Corporate,Office Supplies,Storage,9,6.9795
3573,111.672,CA-2016-169334,2016-10-21,GW-14605,Consumer,Office Supplies,Storage,9,6.9795
3574,111.15,CA-2014-122217,2014-11-24,HP-14815,Home Office,Furniture,Furnishings,5,48.906
3575,111.15,CA-2016-142594,2016-12-01,EJ-14155,Consumer,Furniture,Furnishings,5,48.906
3576,111.104,CA-2016-111283,2016-02-29,LC-16870,Consumer,Office Supplies,Art,7,8.3328
3577,111.04,CA-2015-125934,2015-09-11,SN-20560,Home Office,Office Supplies,Appliances,4,29.9808
3578,111.0,US-2014-131275,2014-03-18,SC-20050,Home Office,Furniture,Furnishings,2,14.43
3579,110.98,CA-2015-122406,2015-08-02,BE-11455,Home Office,Furniture,Chairs,1,15.5372
3580,110.97,CA-2015-119879,2015-11-21,SS-20410,Consumer,Technology,Phones,5,-24.0435
3581,110.96,CA-2014-118962,2014-08-05,CS-12130,Consumer,Office Supplies,Paper,2,53.2608
3582,110.96,US-2015-126977,2015-09-17,PF-19120,Consumer,Office Supplies,Paper,2,53.2608
3583,110.96,CA-2017-124716,2017-03-27,BD-11560,Home Office,Office Supplies,Paper,2,53.2608
3584,110.96,CA-2017-102925,2017-11-05,CD-12280,Consumer,Office Supplies,Paper,2,53.2608
3585,110.528,CA-2015-134082,2015-12-11,JK-15640,Home Office,Office Supplies,Binders,4,38.6848
3586,110.4,CA-2017-140872,2017-06-03,NR-18550,Consumer,Technology,Accessories,2,-4.14
3587,110.376,CA-2016-148208,2016-01-22,BT-11530,Home Office,Technology,Phones,4,-20.2356
3588,110.376,CA-2016-109953,2016-07-14,RB-19360,Consumer,Technology,Phones,3,12.4173
3589,110.352,CA-2015-118871,2015-12-04,HM-14860,Corporate,Technology,Phones,3,8.2764
3590,110.352,CA-2017-104619,2017-01-24,KD-16495,Corporate,Technology,Phones,3,8.2764
3591,110.11,US-2017-123862,2017-01-07,JF-15190,Consumer,Office Supplies,Supplies,7,31.9319
3592,110.096,CA-2016-124590,2016-11-12,SP-20920,Consumer,Office Supplies,Appliances,2,33.0288
3593,109.95,US-2016-111290,2016-07-22,DK-13375,Consumer,Technology,Accessories,1,36.2835
3594,109.92,CA-2014-135699,2014-08-29,HH-15010,Corporate,Office Supplies,Paper,2,53.8608
3595,109.92,CA-2017-116715,2017-12-02,VW-21775,Corporate,Office Supplies,Paper,2,53.8608
3596,109.92,CA-2016-143924,2016-07-28,SC-20680,Home Office,Office Supplies,Paper,2,53.8608
3597,109.92,CA-2016-101525,2016-05-01,CM-12235,Consumer,Office Supplies,Paper,2,53.8608
3598,109.9,CA-2016-138079,2016-01-22,AJ-10795,Corporate,Furniture,Furnishings,5,37.366
3599,109.9,CA-2017-143658,2017-11-08,SR-20425,Home Office,Office Supplies,Art,5,32.97
3600,109.8,CA-2016-110254,2016-08-04,ML-17755,Home Office,Furniture,Furnishings,9,46.116
3601,109.764,CA-2015-100657,2015-11-02,SW-20245,Consumer,Furniture,Chairs,2,8.5372
3602,109.69,CA-2016-146374,2016-12-05,HE-14800,Corporate,Office Supplies,Envelopes,7,51.5543
3603,109.592,CA-2016-129238,2016-01-31,SC-20050,Home Office,Technology,Phones,1,8.2194
3604,109.53,CA-2017-164707,2017-02-18,CV-12805,Corporate,Technology,Accessories,3,47.0979
3605,109.48,CA-2017-145226,2017-12-08,DL-13315,Consumer,Furniture,Furnishings,2,33.9388
3606,109.48,CA-2016-164091,2016-09-17,LA-16780,Corporate,Furniture,Furnishings,2,33.9388
3607,108.96,US-2017-116652,2017-09-15,RD-19480,Consumer,Office Supplies,Appliances,2,30.5088
3608,108.96,CA-2017-107174,2017-11-06,AB-10060,Home Office,Technology,Accessories,3,32.688
3609,108.925,US-2017-106663,2017-06-09,MO-17800,Home Office,Furniture,Tables,1,-71.8905
3610,108.92,CA-2014-158337,2014-03-11,KA-16525,Consumer,Office Supplies,Paper,14,49.014
3611,108.784,CA-2016-136231,2016-09-05,DM-13015,Consumer,Technology,Phones,2,6.799
3612,108.784,US-2016-137295,2016-01-08,VS-21820,Consumer,Technology,Phones,2,10.8784
3613,108.768,CA-2015-148873,2015-10-01,EM-13960,Consumer,Technology,Accessories,4,2.7192
3614,108.72,CA-2014-146591,2014-01-19,TS-21340,Consumer,Office Supplies,Envelopes,5,36.693
3615,108.608,CA-2017-129378,2017-10-01,NS-18505,Consumer,Furniture,Chairs,4,9.5032
3616,108.576,US-2016-144211,2016-08-28,CS-12130,Consumer,Technology,Phones,3,8.1432
3617,108.576,CA-2016-111976,2016-03-08,BD-11620,Consumer,Technology,Phones,4,-25.3344
3618,108.4,CA-2015-110667,2015-04-04,NF-18595,Home Office,Furniture,Furnishings,2,22.764
3619,108.4,CA-2017-161557,2017-09-03,AG-10900,Consumer,Furniture,Furnishings,5,-105.69
3620,108.336,CA-2016-124149,2016-04-23,MJ-17740,Consumer,Office Supplies,Paper,6,37.9176
3621,108.08,CA-2017-133095,2017-06-04,EH-14005,Home Office,Office Supplies,Binders,7,54.04
3622,107.984,CA-2016-155474,2016-07-08,CC-12220,Consumer,Technology,Phones,1,9.4486
3623,107.982,CA-2015-114923,2015-02-08,LH-17020,Consumer,Technology,Phones,3,-26.9955
3624,107.982,CA-2017-117870,2017-01-27,JH-15820,Consumer,Technology,Phones,3,-26.9955
3625,107.976,CA-2015-123330,2015-06-21,EP-13915,Consumer,Technology,Phones,3,37.7916
3626,107.97,CA-2015-125234,2015-11-27,SN-20710,Home Office,Technology,Accessories,3,22.6737
3627,107.97,CA-2017-125381,2017-04-25,SG-20605,Consumer,Technology,Accessories,3,22.6737
3628,107.94,CA-2016-140774,2016-09-05,BE-11455,Home Office,Office Supplies,Art,3,26.985
